,Service,Type,Rating,Hires,Price,Zip Code
0,ThunderHorse Healing (formerly Reiki Rivers),273,5,345,80/session,85001
1,"Pixye Dust, Reiki Master/Tarot Card Reader",273,5,27,89/session,85001
2,Nourish - Healing Movement,273,5,5,70/session,85001
3,Rosalia Hansen,273,5,8,75/session,85001
4,Awakened Therapy,273,5,8,75/session,85001
5,BlooLotus Yoga,273,5,26,100/session,85001
6,Five Elements Organic Spa Services,273,5,43,65/session,85001
7,Rxtherapeutics_,273,5,,120/session,85001
8,Phillips Healing Hands Traveling Massage Therapist,273,5,5,,85001
9,KellyRay Massage,273,5,,60/session,85001
10,House of PHXX,273,5,,65/session,85001
11,Haley Sweet Wellness,273,5,2,70/session,85001
12,"Transformational Coaching, LLC",273,5,6,120/session,85001
13,Vitality Healing Centre,273,5,,135/session,85001
14,Arizona Animal Chiropractic,273,5,42,,85001
15,"Thera-Med Massage, HTTM LLC",273,5,,,85001
16,GutierrezRelaxTherapy. Com,273,5,5,120/session,85001
17,Gira Schofield- One Heart ~Enjoy The Moment~,273,4.5,2,,85001
18,Nicole Anne Yoga & Holistic Wellness,273,5,67,90/session,85001
19,Yoga for Women,273,5,44,85/session,85001
20,Nicole’s Intuitive Services,273,5,,60/session,85001
21,Rachel Srinivasan - Sozo Healing House,273,5,5,75/session,85001
22,BohemRich,273,5,,75/session,85001
23,"XYZ Life Coach, Board-Cert. & Masters Dgr. / PX-AZ",273,,,65/session,85001
24,Healing Insight,273,5,24,70/session,85001
25,Turn on the Healing~ Gwen Lopez,273,5,,88/session,85001
26,Trenity Vibes LLC,273,5,,100/session,85001
27,Tone it Down Recovery,273,5,,75/session,85001
28,"Source Connection, Energy Healing and Wellness ...",273,5,66,117/session,85001
29,BMSA by Sheila,273,5,2,75/session,85001
