,Service,Type,Rating,Hires,Price,Zip Code
0,"The Elopement Officiant, Robyn Walker.",24,5,30,250,11021
1,Personalized Wedding Ceremonies by Reverend Bill,24,5,162,400,11021
2,Sheri Porter Marriage Officiant,24,5,30,175,11021
3,Martha Soto Oficiante de Bodas CT & NY,24,5,10,140,11021
4,John Wendel,24,5,72,295,11021
5,Happily Ever Afters by Jacqueline,24,5,36,225,11021
6,Juan Enrique Toro,24,5,532,248,11021
7,Amy Voltaire Wedding Officiant Inc.,24,5,169,300,11021
8,Matt the Modern Wedding Officiant,24,5,61,275,11021
9,Eternal Love Wedding Ceremonies,24,5,18,300,11021
10,Peter Shaerf,24,5,,,11021
11,"Joseph K., DD - Wedding Officiant & Public Speaker",24,5,384,250,11021
12,"Experienced, Energetic Emcee/Host- Justin M.🎙",24,5,,275,11021
13,John @ JHL Life Solutions LLC,24,5,9,200,11021
14,Perfect Union Officiants,24,5,2,500,11021
15,B Sharp Ideas,24,5,46,300,11021
16,KJG Officiant,24,5,14,300,11021
17,Inter Faith Minister,24,5,31,275,11021
18,Minister Jesse - Wedding Officiant,24,5,6,375,11021
19,Rabbi Gloria MILNER,24,5,,500,11021
20,Tri-State Weddings,24,5,221,500,11021
21,Zoom Weddings & Elopements,24,5,3,150,11021
22,Pop Up Vows,24,5,,250,11021
23,Kimberly's Blessings,24,5,408,325,11021
24,Wedding Officient,24,5,,250,11021
25,Ian T. Simmons: The Wedding Officiant,24,5,,300,11021
26,Ceremony Is Yours,24,5,88,300,11021
27,Minister- Charles,24,5,,250,11021
28,Healthy Expressions,24,5,14,300,11021
29,TJM Wedding Services,24,5,3,250,11021
