,Service,Type,Rating,Hires,Price,Zip Code
0,VideoFilm Productions LLC,434,5,50,,29217
1,F8th Productions,434,5,24,,29217
2,BHEM Studios,434,5,11,,29217
3,Stories and Stills,434,5,7,,29217
4,Scott Clinton Photography,434,5,55,,29217
5,Doug Media LLC,434,5,11,,29217
6,"Skyline Pictures, LLC",434,5,8,,29217
7,A Tad Creative Production,434,5,4,,29217
8,Lumersive Studios,434,5,42,,29217
9,Faithful Dog Digital - Charlotte,434,,,,29217
10,Ian Courtright // Visual Media Specialist,434,5,8,,29217
11,Firetower Media,434,5,32,,29217
12,StoriesUp - Charleston,434,,,,29217
