,Service,Type,Rating,Hires,Price,Zip Code
0,Well done services,37,5,23,85-$535,48226
1,Prime time Installations,37,4.5,46,90-$295,48226
2,Emari’s Services,37,5,3,120,48226
3,Aaron Pryor,37,5,3,125-$925,48226
4,Smith and son remodeling,37,5,,50-$450,48226
5,Gennady light,37,4,4,75-$800,48226
