,Service,Type,Rating,Hires,Price,Zip Code
0,Alithea Design,403,5,103,,05401
1,"Laura Powers Jewelry Stylist, Inc.",403,5,6,,05401
2,Bespoke Fine Jewelry,403,5,18,,05401
3,Gold 'N I,403,5,246,,05401
4,D&D Solutions,403,5,4,,05401
5,Princess Jewelers,403,5,4,,05401
6,MR Jewelers,403,5,3,,05401
7,Affordable Lawn Care /Affordable Power Wash,403,4.5,63,,05401
8,Tompson,403,5,6,,05401
9,Kaya’s bling,403,5,,,05401
10,Baguette Atelier - St. Louis,403,4,,,05401
11,Amy's Handmade Gifts,403,,,,05401
12,Mugggang LLC,403,4,,,05401
13,Milestone,403,,,,05401
14,Handmade Designs by Adria,403,,,,05401
