,Service,Type,Rating,Hires,Price,Zip Code
0,EJ Tech,85,5,223,75/on-site,78701
1,Tj The Handyman,85,5,12,,78701
2,ARS / Rescue Rooter Austin,85,4,28,,78701
3,Electrical Control Solutions,85,5,,75/on-site,78701
