,Service,Type,Rating,Hires,Price,Zip Code
0,Amanda Roy Photography,449,5,6,250,36104
1,Kristen LeighAnn Photography,449,5,22,260,36104
2,MDB Photography Services,449,5,2,125,36104
3,AuburnOpelika Photography,449,5,16,180,36104
4,Marie’s Party City & Photography,449,5,101,260,36104
5,Simply Dave Photography,449,5,42,175,36104
6,Kay Gibson Photography,449,5,,600,36104
7,CPCollins Photography,449,5,17,,36104
8,Event Photography,449,5,6,,36104
9,Skylight Exposures Photography,449,5,31,251,36104
10,CHRISWITHCAMERA,449,4.5,16,400,36104
