,Service,Type,Rating,Hires,Price,Zip Code
0,A&C King Cleaning Solutions,266,5,175,25,75207
1,Touch of Class Window Cleaning LLC,266,5,55,,75207
2,MK Window cleaning,266,4.5,18,50,75207
3,Yolanda Gómez cleaning,266,5,12,,75207
4,Sterling Clean Power Washing,266,5,,50,75207
5,Three Brothers,266,5,2,,75207
6,Angel window cleaning,266,,,,75207
7,Davis Glass Cleaning Company LLC,266,5,,50,75207
