,Service,Type,Rating,Hires,Price,Zip Code
0,LJC Interiors,3,5,79,95/hour,28105
1,Zachary Luke Designs,3,5,25,90/hour,28105
2,Studio One Nine Design,3,5,7,100/hour,28105
3,Modern Dream Designs,3,5,,,28105
4,Drakulic Interior Design,3,5,11,100/hour,28105
5,Ball & Jacks Designs,3,5,2,125/hour,28105
6,Thin Line Blinds,3,5,34,20/hour,28105
7,"Cheryl Draa Interior Designs, LLC",3,4.5,16,125/hour,28105
8,First Impression Home Staging & Design,3,5,,75/hour,28105
9,Cottonwood Interior Designs,3,5,6,75/hour,28105
10,Elite Stage Presence,3,5,,60/hour,28105
11,Create In You Home Design,3,5,6,85/hour,28105
12,Is it JU? Interiors,3,,,100/hour,28105
13,FABPAD LLC,3,5,,80/hour,28105
14,The Collected Interior,3,5,2,,28105
15,BURUCA design,3,4.5,22,65/hour,28105
16,Interior Define,3,5,,68/hour,28105
17,LUCA CASA Interior Design Charlotte,3,,,,28105
18,Elkins + Co Interiors,3,5,,,28105
19,Anna Kelly Designs,3,2,,75/hour,28105
20,R Design,3,5,21,125/hour,28105
21,Gracious Home Staging & Redesign LLC,3,5,2,100/hour,28105
