,Service,Type,Rating,Hires,Price,Zip Code
0,🏆 Detective Chris | Solved It Investigations,323,5,282,250/hour,73102
1,F3 Intelligence Corp,323,5,70,250/hour,73102
2,Bower PI,323,5,,,73102
3,Toltec Investigations,323,5,103,150/hour,73102
4,Studium LLC,323,5,6,80/hour,73102
5,Online Dating Investigation * Identity * Catfish *,323,5,24,200/hour,73102
6,Certified Security and Investigations,323,5,19,140/hour,73102
7,ACOP(Investigations/Security),323,4.5,85,80/hour,73102
8,Redbeard Intelligence & Investigation,323,5,8,250/hour,73102
9,"Precision One, Inc.",323,4.5,32,100/hour,73102
10,B&K Security Solutions,323,5,,100/hour,73102
11,Harbortown Investigative Services & Consulting LLC,323,5,9,75/hour,73102
12,Security Integrity Solutions,323,5,,80/hour,73102
13,AncesTree,323,5,50,,73102
14,SERAPH Inc.,323,4,201,75/hour,73102
15,Cal State Recovery,323,4,91,65/hour,73102
16,DavisDNA & Family Research,323,5,27,,73102
17,Green Knight Digital Investigations LLC,323,5,,100/hour,73102
18,Wessel Forensic Accounting,323,,2,125/hour,73102
19,A View From the Past,323,5,36,,73102
20,A Balanced Life,323,5,6,,73102
21,RMS Family Research,323,5,10,,73102
22,BMC ENTERPRISE,323,5,,90/hour,73102
23,Massage by Carlos,323,4.5,49,,73102
24,NG Lineages,323,5,,,73102
25,Lyght Detective Agency,323,4,66,,73102
26,"Hybrid-Training, LLC",323,5,27,,73102
27,The Wellbeing Advocate,323,5,,,73102
28,Tasty Curvs LLC,323,5,,,73102
29,Graystar Consulting,323,4.5,17,90/hour,73102
