,Service,Type,Rating,Hires,Price,Zip Code
0,Oscar painting and Cleaning,154,5,58,,75207
1,PRO Painting LLC,154,4.5,87,,75207
2,360º Painting of Grand Prairie,154,5,11,,75207
3,Painter1 of Dallas,154,5,11,,75207
4,World of Painting & Services,154,5,128,,75207
5,JPC painting & remodeling,154,5,62,,75207
6,VC Handyman & remodeling,154,5,13,45/on-site,75207
7,TexTop Choice Painting and Construction,154,4.5,8,,75207
8,Ez Ez Remodeling,154,5,6,,75207
9,Dodge Construction LLC,154,5,7,,75207
10,Walls by Shayna,154,5,,500/on-site,75207
11,TYC Contracting LLC,154,5,3,50/on-site,75207
12,Blooming Garden,154,5,,,75207
