,Service,Type,Rating,Hires,Price,Zip Code
0,Law Office of Bridgett Garballey-James,316,5,37,200/hour,02201
1,Massachusetts Divorce Mediation Group,316,5,4,,02201
2,Sequel Law LLC,316,5,7,300/hour,02201
3,Law Office of Thomas J. Callahan,316,5,21,275/hour,02201
4,Attorney at Law,316,5,,200/hour,02201
