,Service,Type,Rating,Hires,Price,Zip Code
0,Scott Investigations & Training,345,5,36,70/hour,66603
1,F3 Intelligence Corp,345,5,70,250/hour,66603
2,🏆 Detective Chris | Solved It Investigations,345,5,282,250/hour,66603
3,Toltec Investigations,345,5,103,150/hour,66603
4,Online Dating Investigation * Identity * Catfish *,345,5,24,200/hour,66603
5,Redbeard Intelligence & Investigation,345,5,8,250/hour,66603
6,ACOP(Investigations/Security),345,4.5,85,80/hour,66603
7,Certified Security and Investigations,345,5,19,140/hour,66603
8,CX5 Industries,345,5,,,66603
9,TRACCO Consultancy and Investigations,345,5,,90/hour,66603
10,SERAPH Inc.,345,4,201,75/hour,66603
11,Cal State Recovery,345,4,91,65/hour,66603
12,Wessel Forensic Accounting,345,,2,125/hour,66603
13,Green Knight Digital Investigations LLC,345,5,,100/hour,66603
14,BMC ENTERPRISE,345,5,,90/hour,66603
15,Valentis,345,,,,66603
