,Service,Type,Rating,Hires,Price,Zip Code
0,"Mosaic Consulting & Tax, PC",327,5,136,250,87501
1,Tax Help of Carrollton,327,5,66,175,87501
2,"Steve Shapiro, EA",327,4.5,57,179,87501
3,"Financial Solutions, Inc.",327,5,67,150,87501
4,T & Y CPA Services,327,5,2,,87501
5,Perkins Total Tax & Accounting Solutions,327,5,168,200,87501
6,Shaw Tax Service,327,5,114,165,87501
7,HYGPJ Financials,327,5,75,225,87501
8,Vikash Jhunjhunwala,327,4.5,22,,87501
9,TAXLADY2U LLC,327,5,17,175,87501
10,Who's Your Tax Man? LLC,327,4.5,211,225,87501
11,Yellow Rose Tax/Business Services,327,5,8,,87501
12,"Benedict George, LL.B, CPA",327,5,18,125,87501
13,Tax Genius,327,5,117,249,87501
14,Tax Geaks,327,5,53,,87501
15,Quality Tax Service,327,5,46,175,87501
16,JCC & Associates LLC,327,5,27,200,87501
17,Number Sense Accounting & Bookkeeping Services,327,5,12,150,87501
18,Sage Systems Accounting Services,327,5,2,140,87501
19,"Sabu Syriac CPA,MBA",327,5,85,350,87501
20,Top's Noble Tax Services,327,4.5,46,199,87501
21,Advantage Business Resources,327,5,9,250,87501
22,Daleyn Accountancy,327,5,45,370,87501
23,DH Financial,327,5,12,150,87501
24,Thomas Hawbaker CPA PLLC,327,5,3,,87501
25,KMT Accounting & Tax Services LLC,327,5,41,180,87501
26,"IRS Tax Solutions (Austin, TX)",327,5,29,,87501
27,Bayya Tax & Accounting LLC,327,5,2,250,87501
28,GARIN A TASSAINER CPA,327,5,77,200,87501
29,"Kenneth P. Rapoport CPA, Ltd.",327,4.5,7,300,87501
