,Service,Type,Rating,Hires,Price,Zip Code
0,New Lines Remodeling LLC,45,5,2,,55102
1,"Homestead Remodeling & Consulting, LLC",45,4,81,,55102
2,Nassios Services LLC,45,4.5,23,,55102
3,Beth Kellogg Interiors,45,5,44,,55102
4,kennedy property development,45,5,3,,55102
5,Mx tile and flooring,45,5,60,,55102
6,Five Star Bath Solutions of St. Paul,45,4.5,3,,55102
7,Mr. Rooter Plumbing of the Twin Cities,45,4.5,121,,55102
8,Guarantee Construction Group,45,3.5,19,,55102
9,J&J Remodelers,45,5,,,55102
