,Service,Type,Rating,Hires,Price,Zip Code
0,🔮 Psychic & Tarot 🔮 The Star Whisperer,427,5,74,44,19850
1,Tarot BAE,427,5,17,30,19850
2,Natalia's Psychic Studio,427,5,6,35,19850
3,Soul Timeless Tarot,427,5,29,25,19850
4,Psychic Connection Co,427,5,47,25,19850
5,"Pixye Dust, Reiki Master/Tarot Card Reader",427,5,27,33,19850
6,The Tarot Cards,427,5,,30,19850
7,Psychic Medium Kevin Kas,427,5,40,35,19850
8,Spiritual Psychic Trey Leon,427,5,26,30,19850
9,Scorpio_Sun_and_Moon,427,5,44,33,19850
10,Sync with Divinities,427,5,,25,19850
11,Mackenzie Iglesias,427,5,5,33,19850
12,"Transformation Time With Lilly, L.L.C.",427,5,141,75,19850
13,Smileys Tarrot Reading,427,4.5,21,40,19850
14,THEBLCKEMPRESS,427,5,,30,19850
15,Jewel Consultancy,427,5,3,35,19850
16,Illuminated Hearts,427,5,2,60/hour,19850
17,Guiding Tarot by April,427,5,26,25,19850
18,Mystic Sophie,427,5,,,19850
19,Spiritual Insight,427,5,,40,19850
20,"Robin Wells: Tarot, Reiki, Coaching",427,5,5,25,19850
21,Blue Goddess Tarot,427,5,10,25,19850
22,Cayli McGuire,427,5,11,30,19850
23,"Purple Healing, Llc",427,5,55,50,19850
24,Pharaoh Essentials,427,5,13,50,19850
25,Five Star Virgo,427,5,63,30,19850
26,✨Angel Answers Psychic Tarot Card Readings✨,427,4.5,50,43,19850
27,Trisha Martin/Intuitive,427,,,85,19850
28,Intuitive guidance by intuitive Tara,427,5,2,,19850
29,Madame Jen Tarot Intuitive,427,5,9,25,19850
