,Service,Type,Rating,Hires,Price,Zip Code
0,Prestigious Pets Dog Walking and Pet Sitting,13,5,90,16/walk,75207
1,Pretty Poodle Dog Services,13,5,26,18/walk,75207
2,"With Love, Elizabeth",13,5,21,13/walk,75207
3,"Society Pet Sitter, Inc.",13,5,212,22/walk,75207
4,Fur Babies Pet Service,13,5,10,18/walk,75207
5,Great Dog Adventures,13,,,,75207
6,Kris,13,,,20/walk,75207
7,Geaux Nanny,13,5,,,75207
