,Service,Type,Rating,Hires,Price,Zip Code
0,ExecuTeam Southeast,338,5,,,36104
1,"The Tax People, USA",338,4.5,11,35/employee,36104
2,CNA TAX and ACCOUNTING,338,5,,90/employee,36104
3,KAAINC,338,5,,65/employee,36104
4,SMP Inc,338,,,3/employee,36104
5,4P Finance and Accounting Solutions,338,,,10/employee,36104
