,Service,Type,Rating,Hires,Price,Zip Code
0,Blackstar Electrical Pros LLC,125,5,9,100/consult,29217
1,Adams Electrical Systems LLC,125,5,78,,29217
2,Balldrof Commercial and Residential Services,125,4.5,211,120/consult,29217
