,Service,Type,Rating,Hires,Price,Zip Code
0,Exquisite Weddings & Eventz,376,5,4,600,50309
1,Beautiful Days With Brandi,376,4.5,32,"1,250",50309
2,Ceremonies By Kristi,376,5,19,200,50309
3,Carraway Creations LLC,376,5,3,,50309
4,Perfect Events,376,5,,,50309
5,Designs By Mimi,376,5,53,600,50309
6,A. Merisier Event Coordination & Design,376,5,7,"4,000",50309
7,"Maryland Notary & Consultants, LLC",376,5,5,300,50309
8,Simply Elegant Event Decor & Planner,376,,,900,50309
9,PHIN Events + Catering,376,,,"2,010",50309
10,ChicCreativeConcepts by Tish,376,5,,,50309
11,"Hopson’s Event and Wedding Connection, LLC",376,5,,850,50309
12,POSH EVENTS,376,,,,50309
13,Actualité Event & Design,376,5,20,,50309
14,Sweet As Lace Weddings & Events,376,5,2,,50309
15,Fantaisie Events & Design,376,5,,"1,500",50309
16,Everlasting Weddings By Grace,376,5,5,"1,000",50309
17,Whimsical Wedding and event planning,376,,,250,50309
18,PLS Coordinate,376,5,14,,50309
19,RJS Event Designs,376,4.5,6,,50309
20,Coastal Sage Events & Design,376,5,3,"2,000",50309
21,Kavoossi Konsulting,376,5,,,50309
