,Service,Type,Rating,Hires,Price,Zip Code
0,🔮 Psychic & Tarot 🔮 The Star Whisperer,427,5,74,44,89101
1,Natalia's Psychic Studio,427,5,6,35,89101
2,Psychic Connection Co,427,5,47,25,89101
3,"Pixye Dust, Reiki Master/Tarot Card Reader",427,5,27,33,89101
4,The Tarot Cards,427,5,,30,89101
5,Psychic Medium Kevin Kas,427,5,40,35,89101
6,Spiritual Psychic Trey Leon,427,5,26,30,89101
7,Scorpio_Sun_and_Moon,427,5,44,33,89101
8,Sync with Divinities,427,5,,25,89101
9,Mackenzie Iglesias,427,5,5,33,89101
10,"Transformation Time With Lilly, L.L.C.",427,5,141,75,89101
11,Smileys Tarrot Reading,427,4.5,21,40,89101
12,Soul Timeless Tarot,427,5,29,25,89101
13,Samantha Of Seraphim Healing✨,427,5,11,29,89101
14,THEBLCKEMPRESS,427,5,,30,89101
15,Jewel Consultancy,427,5,3,35,89101
16,Guiding Tarot by April,427,5,26,25,89101
17,Mystic Sophie,427,5,,,89101
18,Spiritual Insight,427,5,,40,89101
19,"Robin Wells: Tarot, Reiki, Coaching",427,5,5,25,89101
20,Blue Goddess Tarot,427,5,10,25,89101
21,Cayli McGuire,427,5,11,30,89101
22,"Purple Healing, Llc",427,5,55,50,89101
23,Pharaoh Essentials,427,5,13,50,89101
24,Five Star Virgo,427,5,63,30,89101
25,✨Angel Answers Psychic Tarot Card Readings✨,427,4.5,50,43,89101
26,Intuitive guidance by intuitive Tara,427,5,2,,89101
27,Madame Jen Tarot Intuitive,427,5,9,25,89101
28,Golden Opportunities Coaching,427,5,62,,89101
29,Kate's Astrology,427,5,11,200/hour,89101
