,Service,Type,Rating,Hires,Price,Zip Code
0,ALL AMERICAN FLOORS CORP,53,5,4,,77002
1,Finesse home solutions,53,5,6,,77002
2,Floor Coverings International of Houston Memorial,53,5,3,,77002
3,Manna Flooring Inc.,53,5,18,,77002
4,Floor Coverings International of Houston Heights,53,5,8,,77002
5,Pinnacle-Renovation & Investments LLC,53,4.5,11,,77002
