,Service,Type,Rating,Hires,Price,Zip Code
0,Indiana Stump Remover,250,5,8,,46225
1,Angels Tree Removal,250,5,78,,46225
2,Williams Tree Service,250,4.5,3,,46225
3,Asap Tree Services,250,5,172,,46225
