,Service,Type,Rating,Hires,Price,Zip Code
0,"JBR Moving Team, LLC",109,5,116,,23454
1,Cleaners Advancement,109,4.5,169,65/hour,23454
2,Alpha Delivery,109,5,61,70/hour,23454
3,Express Junk Removal,109,4.5,77,49/hour,23454
