,Service,Type,Rating,Hires,Price,Zip Code
0,Beyfilmz Media LLC,435,5,7,200/hour,19901
1,Lorray Digital Media,435,5,207,,19901
2,Wise Owl Multimedia,435,4.5,39,,19901
3,Spike Li Film,435,5,108,"1,500/hour",19901
4,DrakeWise Productions Mid Atlantic Region,435,4.5,4,500/hour,19901
5,Lupo Blu Productions & Blu Sky Wedding Videos,435,5,9,225/hour,19901
6,"AsaPro, LLC",435,,,125/hour,19901
7,ADVOCATE Media,435,5,9,125/hour,19901
