,Service,Type,Rating,Hires,Price,Zip Code
0,Paramount Heating & Air Conditioning,133,5,78,89/service,43215
1,Rome Hvac,133,5,17,,43215
2,Lockbusters Columbus LLC,133,5,42,70/service,43215
3,AMG Heating and Air Conditioning,133,5,11,50/service,43215
4,Southern Air Solutions LLC.,133,5,,,43215
