,Service,Type,Rating,Hires,Price,Zip Code
0,Edward DeSilva ~ Wedding Officiant,24,5,122,200,19901
1,Sweet Vows,24,5,19,200,19901
2,Mid-Atlantic Weddings,24,5,8,250,19901
3,"Diakonos Ind. Ministries of MD, Pastor Steve H.",24,5,2,300,19901
4,Paradise Celebrations,24,5,51,175,19901
5,Poemsbytia Weddings,24,5,,300,19901
6,Ian T. Simmons: The Wedding Officiant,24,5,,300,19901
7,Pike Creek Reiki & Healing Arts Center,24,5,68,350,19901
8,Reverend B.A. Karcher,24,5,,250,19901
9,Weddings With Cee Cee,24,5,4,250,19901
10,Wedding Officiant Service,24,5,96,175,19901
11,David E. Zavala: 2hearts 2gether 4ever,24,5,135,225,19901
12,"Enchantra-Tarot Reader, Wedding Officiant",24,5,12,200,19901
