,Service,Type,Rating,Hires,Price,Zip Code
0,"Lisa M. Nentwig, Esq.",315,5,65,,19103
1,"Frankel Estate Planning & Elder Law, LLC",315,5,,,19103
2,KaplunMarx,315,5,55,,19103
3,Pearlman Law Firm PLLC,315,5,,,19103
4,"The Law Office of Demetrius J. Parrish, Jr.",315,5,63,,19103
