,Service,Type,Rating,Hires,Price,Zip Code
0,🔮 Psychic & Tarot 🔮 The Star Whisperer,427,5,74,44,21202
1,Tarot BAE,427,5,17,30,21202
2,Day Star Magic,427,5,,20,21202
3,Natalia's Psychic Studio,427,5,6,35,21202
4,Soul Timeless Tarot,427,5,29,25,21202
5,Psychic Connection Co,427,5,47,25,21202
6,Clairvoyant Lady,427,5,135,130/hour,21202
7,"Pixye Dust, Reiki Master/Tarot Card Reader",427,5,27,33,21202
8,The Tarot Cards,427,5,,30,21202
9,Psychic Medium Kevin Kas,427,5,40,35,21202
10,Spiritual Psychic Trey Leon,427,5,26,30,21202
11,Scorpio_Sun_and_Moon,427,5,44,33,21202
12,Sync with Divinities,427,5,,25,21202
13,Mackenzie Iglesias,427,5,5,33,21202
14,"Transformation Time With Lilly, L.L.C.",427,5,141,75,21202
15,Smileys Tarrot Reading,427,4.5,21,40,21202
16,"Purple Healing, Llc",427,5,55,50,21202
17,THEBLCKEMPRESS,427,5,,30,21202
18,Jewel Consultancy,427,5,3,35,21202
19,Guiding Tarot by April,427,5,26,25,21202
20,Mystic Sophie,427,5,,,21202
21,Spiritual Insight,427,5,,40,21202
22,"Robin Wells: Tarot, Reiki, Coaching",427,5,5,25,21202
23,Blue Goddess Tarot,427,5,10,25,21202
24,Cayli McGuire,427,5,11,30,21202
25,Ron's Spiritual Readings,427,4.5,166,30,21202
26,Pharaoh Essentials,427,5,13,50,21202
27,Five Star Virgo,427,5,63,30,21202
28,✨Angel Answers Psychic Tarot Card Readings✨,427,4.5,50,43,21202
29,Intuitive guidance by intuitive Tara,427,5,2,,21202
