,Service,Type,Rating,Hires,Price,Zip Code
0,Armor Air,187,5,156,,46225
1,1-800-Plumber +Air of Indianapolis,187,5,13,,46225
2,Gotta Plumber,187,5,,350/service,46225
3,Indy Renovation,187,5,,,46225
4,Drain-Aid,187,4.5,5,60/service,46225
5,Indywaterheaterpros.com,187,5,33,50/on-site,46225
6,McIndy Plumbing and drain service,187,5,2,,46225
7,Sting handyman’s inc.,187,5,,,46225
8,Ryan Water Systems,187,5,35,,46225
