,Service,Type,Rating,Hires,Price,Zip Code
0,Tarot BAE,290,5,17,30,20001
1,🔮 Psychic & Tarot 🔮 The Star Whisperer,290,5,68,44,20001
2,Crystal Seed Tarot,290,5,27,30,20001
3,🔮Psychic Sandy🔮 LOVE ❤️ SPECIALIST,290,5,294,35,20001
4,Psychic Medium Erica Clem,290,5,110,27,20001
5,A Way Home/Love and Light Hands on Healing,290,5,129,30,20001
6,Spiritual Psychic Trey Leon,290,5,25,30,20001
7,Tarot Card Reader Angela Lucy,290,4.5,526,37,20001
8,The Soul Coach,290,5,5,22,20001
9,"Lisa Sutton: counselor, consulting hypnotist",290,5,157,30,20001
10,"Spiritual Web Communications, LLC",290,5,3,30,20001
11,The Chakra Oracle,290,5,15,26,20001
12,"Pixye Dust, Reiki Master/Tarot Card Reader",290,5,27,33,20001
13,Soul Timeless Tarot,290,5,29,25,20001
14,Mackenzie Iglesias,290,5,5,33,20001
15,Spiritual Tarot Card Reader/Adviser,290,5,155,35,20001
16,Ms Angelique Luna Intuitive Psychic Coach,290,5,30,30,20001
17,Sync with Divinities,290,5,,25,20001
18,Empathic Love 'N Light,290,5,10,33,20001
19,peace by sakari (mobile masseuse),290,5,9,33,20001
20,"Transformation Time With Lilly, L.L.C.",290,5,139,75,20001
21,Natalia's Psychic Studio,290,5,6,35,20001
22,Readings by Rebecca,290,5,3,35,20001
23,Psychic Medium Christie Scorpiomoon Healing,290,5,153,25,20001
24,Psychic Connection Co,290,5,47,25,20001
25,Psychic professor reiki healing room,290,5,,20,20001
26,Scorpio_Sun_and_Moon,290,5,43,33,20001
27,Clairvoyant Lady,290,5,135,130/hour,20001
28,Sonia Explores,290,5,5,25,20001
29,Smileys Tarrot Reading,290,4.5,21,40,20001
