,Service,Type,Rating,Hires,Price,Zip Code
0,Alvarado Construction,64,5,,100/on-site,78701
1,"Highland Contract Services, Inc.",64,5,,,78701
2,Centex Home & Commercial Services,64,5,41,,78701
3,NDM GENERAL CONSTRUCTION,64,4.5,24,,78701
4,Kings Perez Flooring,64,5,7,,78701
5,Enriquez Renewals,64,5,25,50/on-site,78701
6,Garcia Infinite Flooring,64,5,38,,78701
7,Luna,64,,,,78701
8,Gators Custom Tile,64,4.5,17,,78701
9,Titan Concepts LLC.,64,5,,,78701
10,Build Safe LLC,64,5,3,,78701
11,Concrete Leveling Technologies,64,5,17,,78701
12,Oliver Aguirre Concrete Repair,64,5,5,,78701
13,Your Home Maintained LLC,64,5,4,,78701
