,Service,Type,Rating,Hires,Price,Zip Code
0,Chef Pieter LLC,414,5,22,100/person,98105
1,Island Chef Services,414,5,12,40/person,98105
2,Pine and Ponder,414,5,11,75/person,98105
3,WholeHearted Epicure,414,5,15,50/person,98105
4,Supreme Eatery,414,5,43,55/person,98105
5,Humble beginnings,414,5,7,20/person,98105
6,Chomp! Foods,414,5,212,25/person,98105
7,Private Cooking Services,414,5,,,98105
8,Chef Ken's Catering,414,5,52,88/person,98105
9,Seattle Boba Tea Catering,414,5,2,5/person,98105
10,Philly This,414,,,25/person,98105
11,Stellar,414,4,,35/person,98105
12,Kitchen Rendezvous,414,5,2,80/person,98105
13,Savoury Thymes Catering,414,5,13,,98105
