,Service,Type,Rating,Hires,Price,Zip Code
0,Custom Logo and Website Design,447,5,124,35/hour,33132
1,Julie Luksik Design,447,5,14,,33132
2,Ctrell Designs,447,5,148,50/hour,33132
3,Dusty Moonlight,447,5,10,,33132
4,Nerdy Birdy Notary,447,5,13,,33132
5,Marketing that Works! Designs that Impress!,447,5,129,50/hour,33132
6,CreativeDesigns,447,5,28,35/hour,33132
7,FloBartenders,447,5,5,,33132
8,"RT Graphics | Logo, Graphics & Website",447,5,531,99/hour,33132
9,Radix Creative,447,5,2,100/hour,33132
10,Acton Circle,447,5,44,,33132
11,CGM DESIGNS,447,5,84,45/hour,33132
12,Plus Art Graphics,447,5,37,70/hour,33132
13,"Gineva DesignGroup, Inc.",447,5,16,45/hour,33132
14,Kayla Elaine Calligraphy,447,5,37,,33132
15,3 In The Morning Creative,447,5,16,30/hour,33132
16,Trilogy Productions,447,5,19,50/hour,33132
17,Logo Hammer,447,5,41,45/hour,33132
18,Derek Fullmer,447,5,42,50/hour,33132
19,"Spark Creative | Logo, Graphic, Website",447,5,1234,75/hour,33132
20,Karen B. Communications,447,5,,48/hour,33132
21,Afo Design,447,5,2,50/hour,33132
22,SMG - Sociallutions Media Group,447,4.5,23,125/hour,33132
23,Transformed Design Inc. | Logo and Web Design,447,5,627,75/hour,33132
24,Maxwell Designs |Logo and Website Design,447,5,139,36/hour,33132
25,"Savvy Graphics, Inc. & Photography by Kimberly",447,5,55,,33132
26,Nicole & Adam | Seventh Ave Creative,447,5,6,50/hour,33132
27,Keondre J Design︱keondrej.design,447,5,51,45/hour,33132
28,Robb Design & Art,447,5,3,61/hour,33132
29,D. Oliver Design,447,5,,45/hour,33132
