,Service,Type,Rating,Hires,Price,Zip Code
0,The Makeup Truck Studio,26,5,148,60,21202
1,Impaired Artistry Institute💋,26,5,85,75,21202
2,Keira Rosati Makeup Artistry (Makeup Only),26,5,112,75,21202
3,Facial Expressions by Tenia,26,5,155,115,21202
4,"Katherine Radova Beauty ( no CUT, DYE OR TRIM)",26,5,66,95,21202
5,Karma's Kreations Artistry-Makeup Only,26,5,210,85,21202
6,"You, but better - By J",26,5,2,60,21202
7,Makeup by Ivelina,26,5,108,80,21202
8,Hummera khan Mua Beauty Bar,26,5,36,100,21202
9,Cocobrownzbeauty,26,5,34,100,21202
10,Makeup by Fran LLC,26,5,209,90,21202
11,Deity Beauty Bar LLC,26,5,,90,21202
12,Natalia Martin Makeup Artist,26,5,20,60,21202
13,E MAKEUP ARTISTRY,26,5,,90,21202
14,Keko Beauty,26,5,6,75,21202
15,Carla Reis Makeup studio,26,5,,70,21202
16,Looks by Lina LLC,26,5,31,150,21202
17,Carol Stover,26,5,,165,21202
18,NATURAL MakeupArtistry By Necy,26,5,7,60,21202
19,Virginia Wilkens Beauty,26,5,10,85,21202
20,Melia Makeup Magic,26,5,3,150,21202
21,Define Gi Beauty,26,5,4,65,21202
22,Isabel Marie- Beauty By Isa,26,5,2,75,21202
23,BeYoutiful,26,5,,,21202
24,Facial Attraction by Michelle,26,5,,75,21202
25,"J. Jamal Beauty, LLC",26,4.5,19,85,21202
26,Keaira Make up Artistry,26,5,22,100,21202
27,Bèni Makeup Artistry,26,5,36,125,21202
28,Power Beauty Firm,26,5,2,,21202
29,Kaila Emani Artistry,26,5,,,21202
