,Service,Type,Rating,Hires,Price,Zip Code
0,Black Diamond Pest Control - Nashville,242,5,298,35,37219
1,Thrive Pest Control,242,5,29,,37219
2,U.S. Pest Protection,242,5,2,,37219
3,Urbanex Pest Control,242,5,76,75,37219
