,Service,Type,Rating,Hires,Price,Zip Code
0,⭐TIO Square Inc. | Thumbtack Top Pro,323,5,50,150/hour,07102
1,🏆 Detective Chris | Solved It Investigations,323,5,282,250/hour,07102
2,F3 Intelligence Corp,323,5,70,250/hour,07102
3,Bower PI,323,5,,,07102
4,Toltec Investigations,323,5,103,150/hour,07102
5,Studium LLC,323,5,6,80/hour,07102
6,Online Dating Investigation * Identity * Catfish *,323,5,24,200/hour,07102
7,Certified Security and Investigations,323,5,19,140/hour,07102
8,ACOP(Investigations/Security),323,4.5,85,80/hour,07102
9,Redbeard Intelligence & Investigation,323,5,8,250/hour,07102
10,"Precision One, Inc.",323,4.5,32,100/hour,07102
11,Harbortown Investigative Services & Consulting LLC,323,5,9,75/hour,07102
12,Security Integrity Solutions,323,5,,80/hour,07102
13,AncesTree,323,5,50,,07102
14,SERAPH Inc.,323,4,201,75/hour,07102
15,Cal State Recovery,323,4,91,65/hour,07102
16,DavisDNA & Family Research,323,5,27,,07102
17,Green Knight Digital Investigations LLC,323,5,,100/hour,07102
18,Wessel Forensic Accounting,323,,2,125/hour,07102
19,A View From the Past,323,5,36,,07102
20,A Balanced Life,323,5,6,,07102
21,BMC ENTERPRISE,323,5,,90/hour,07102
22,Massage by Carlos,323,4.5,49,,07102
23,"Hybrid-Training, LLC",323,5,27,,07102
24,NG Lineages,323,5,,,07102
25,Lyght Detective Agency,323,4,66,,07102
26,The Wellbeing Advocate,323,5,,,07102
27,Tasty Curvs LLC,323,5,,,07102
28,Graystar Consulting,323,4.5,17,90/hour,07102
29,The Maxwell Method,323,5,,,07102
