,Service,Type,Rating,Hires,Price,Zip Code
0,Z’s Cleaning and Janitorial Services LLC.,100,5,142,,20001
1,OnWheels Carpet & Upholstery Cleaning,100,5,52,2/sq,20001
2,Riddick's Cleaning Solutions,100,5,,99/sq,20001
3,Charm City Handy Boys,100,4,3,1/sq,20001
