,Service,Type,Rating,Hires,Price,Zip Code
0,Top Dogg Fitness,7,5,13,85,87102
1,LT’s Style Fit,7,5,,75,87102
2,Execute Training,7,5,8,40,87102
3,ISAAK HAWK COACHING,7,5,52,60,87102
4,Beau Gardner,7,5,142,"1,000",87102
5,BFIT Transformation Programs,7,5,2,60,87102
6,TMaura,7,5,,135,87102
7,"Ambrose Lisowe BSc, CSCS, PES",7,5,5,35,87102
8,Markstrong Training,7,5,11,50,87102
9,First Choice Fit Personal Training,7,5,6,75,87102
10,"I.M.D. Fitness, LLC( Impact.Momentum.Destiny )",7,5,24,100,87102
11,Wave Fitness $270 for 10x60min,7,5,20,27,87102
12,Klasik Fit,7,5,36,,87102
13,Med Tabar,7,5,,70,87102
14,Kickoff: Daily remote training for $3/day,7,5,,,87102
15,X-Tactics Training & Performance Systems,7,5,28,60,87102
16,"Vital Core Fitness, LLC",7,5,5,85,87102
17,Kanthaka Personal Trainers and Yoga Instructors,7,4.5,52,42,87102
18,Elite Training,7,5,2,60,87102
19,Runonheart Personal Training Fitness and Nutrition,7,5,18,65,87102
20,Justin Cayton,7,5,,70,87102
21,Run For Life Performance & Physical Therapy,7,5,,95,87102
22,"Blue Lotus Wellness, ACSM-CPT, RYT 200, CPPC, FMS1",7,5,4,60,87102
23,Rising Tide Wellness,7,5,,55,87102
24,"Cody Myler CPT, PES, CES, MS",7,5,55,50,87102
25,Odd Fit LLC,7,5,,50,87102
26,Zion Health and Wellness,7,5,298,60,87102
27,"GIRLS ONLY, 📍LOS ANGELES/ OFFER REMOTE TRAINING",7,5,64,110,87102
28,HypertroFit LLC,7,5,185,255,87102
29,Wave Fitness,7,5,30,27,87102
