,Service,Type,Rating,Hires,Price,Zip Code
0,LoHud Comedy,383,5,155,600/hour,12207
1,Mindreader Dustin Dean,383,5,18,300/hour,12207
2,John McClellan,383,5,15,425/hour,12207
3,Amazing Ivan: Guinness World Record Holder,383,5,15,350/hour,12207
4,Phil Selman Roastmaster Stand-Up Comedian,383,5,,600/hour,12207
5,John Wendel,383,5,74,600/hour,12207
6,Johnny Lampert,383,5,16,"1,750/hour",12207
7,Sandy Hackett Comedy- New York,383,5,,,12207
