,Service,Type,Rating,Hires,Price,Zip Code
0,Jose Escobar,79,5,329,,35210
1,Genesis Painting and Remodeling,79,4.5,9,,35210
2,T.L.C. Cleaning Service LLC,79,5,,35/service,35210
3,Hole in the Wall Drywall Repair,79,5,11,,35210
