,Service,Type,Rating,Hires,Price,Zip Code
0,Wise Owl Multimedia,434,4.5,39,,17101
1,Films-4-Good,434,5,75,,17101
2,Movoly Productions,434,5,32,,17101
3,Jordan Venne,434,5,2,,17101
4,High Off Life Marketing LLC,434,5,,,17101
5,Faithful Dog Digital - DC Metro,434,5,10,,17101
6,VideoTrust,434,5,16,,17101
7,DrakeWise Productions Mid Atlantic Region,434,4.5,4,,17101
8,Focus Media Services,434,5,,,17101
9,Argo Kennedy Film Productions,434,5,2,,17101
10,Anthony Bezich (Five Story Media),434,5,6,,17101
11,LWBizFlicks,434,5,8,,17101
