,Service,Type,Rating,Hires,Price,Zip Code
0,Bmore Cleaning & Junk Removal,148,5,139,120,21202
1,Harlee's Helpers,148,5,3,70,21202
2,Dayana's Cleaning Services,148,4,7,100,21202
3,KG Spotless Residential and Commercial Cleaning,148,4.5,344,130,21202
4,Genetically Maid Cleaning Service,148,5,,,21202
5,Geo cleaning services,148,5,,85,21202
6,Charm City Handy Boys,148,4,2,85,21202
7,DML Cleaning Services,148,,,,21202
8,TruBlu Innovative Solutions LLC,148,5,,,21202
9,Miriancleaner home,148,2,,,21202
10,One Home Cleaning,148,5,,125,21202
