,Service,Type,Rating,Hires,Price,Zip Code
0,WesNik Enterprises,407,5,104,250,30303
1,Magic By Thomas,407,5,71,199,30303
2,Whimsical Wayne,407,5,9,150,30303
3,Ridgeway Magic,407,5,13,300,30303
4,Crawford Magic,407,5,26,,30303
5,Magic and Mirth with Paul Sponaugle,407,5,23,200,30303
6,Bosco Birthday Party Magic Show,407,5,,200,30303
7,Mick Raven's Magic & Mayhem,407,5,35,100,30303
8,Magic Man Entertainment,407,5,37,200,30303
