,Service,Type,Rating,Hires,Price,Zip Code
0,Healing Intentions,273,5,123,75/session,19103
1,Gaia Healing Reiki,273,5,19,55/session,19103
2,Golden Lotus Spiritual Healing,273,4.5,167,129/session,19103
3,Blue Haven Spa,273,5,25,75/session,19103
4,"Creating Miracles Now, LLC.",273,5,56,160/session,19103
5,Reiki Wings,273,5,,80/session,19103
6,Sacred Dawn Beginnings,273,5,12,125/session,19103
7,"XYZ Life Coach, Board-Cert. & Masters Dgr. / WA-DC",273,5,16,75/session,19103
8,SoulHealingbyRay,273,5,,111/session,19103
9,The Peace We Crave,273,5,,120/session,19103
10,Urban Gong - Vibrational Sound Healing,273,5,2,180/session,19103
11,Life Central Spiritual Healing,273,5,,100/session,19103
12,Phoenix Fire Wholistics,273,5,7,85/session,19103
13,Eryn Johnson,273,5,2,90/session,19103
14,Radiant You,273,5,2,125/session,19103
15,DB Wellness,273,5,,80/session,19103
16,Muscle Whisperer LLC,273,5,,80/session,19103
17,Niyah Center,273,5,4,119/session,19103
18,Blessed Ascensions,273,5,,88/session,19103
19,Body System Tuning,273,,,60/session,19103
20,Windsor Hills Family Chiropractic Center,273,,,70/session,19103
21,Josue Flores,273,5,,85/session,19103
22,Alta Vista Energy Center,273,,,100/session,19103
23,Uncommon Sense Therapy,273,5,2,95/session,19103
