,Service,Type,Rating,Hires,Price,Zip Code
0,"D&A Electric Company, LLC",58,4,9,,40507
1,Brian Giles,58,5,107,,40507
2,"64 Electric, LLC",58,4.5,22,,40507
3,Your Solutions LLC,58,4.5,12,40/on-site,40507
