,Service,Type,Rating,Hires,Price,Zip Code
0,Alithea Design,403,5,103,,11021
1,"Laura Powers Jewelry Stylist, Inc.",403,5,6,,11021
2,Bespoke Fine Jewelry,403,5,18,,11021
3,Gold 'N I,403,5,246,,11021
4,D&D Solutions,403,5,4,,11021
5,Princess Jewelers,403,5,4,,11021
6,MR Jewelers,403,5,3,,11021
7,Affordable Lawn Care /Affordable Power Wash,403,4.5,63,,11021
8,Kaya’s bling,403,5,,,11021
9,Tompson,403,5,6,,11021
10,Baguette Atelier - St. Louis,403,4,,,11021
11,Amy's Handmade Gifts,403,,,,11021
12,Mugggang LLC,403,4,,,11021
13,Milestone,403,,,,11021
14,Handmade Designs by Adria,403,,,,11021
