,Service,Type,Rating,Hires,Price,Zip Code
0,Building logistics management,51,4,84,,77002
1,San Saba Homes,51,4.5,6,,77002
2,Soto Texas Doors and Trim,51,5,82,,77002
3,A&S Companies LLC,51,5,,,77002
4,Mga remodeling,51,5,10,,77002
5,Mr Handyman of NW Houston and Jersey Village,51,5,6,,77002
6,Red River Granite Importers & Tile,51,4.5,16,,77002
7,GOFG woodworking,51,3.5,6,,77002
8,Coronado Cabinets & Trim,51,5,45,,77002
