,Service,Type,Rating,Hires,Price,Zip Code
0,"Dr. Gozde Cakir, Flute Studio",469,5,15,60/hour,94108
1,"Erika Rohrberg | Boston, MA",469,5,4,70/hour,94108
2,Patricia_the_Flutist,469,5,12,70/hour,94108
3,Andrew Pereira,469,5,5,40/hour,94108
4,Piano and Flute Lessons with Olga,469,5,15,60/hour,94108
5,AKSAXO Jazz Band / / / Lee Pulliam Music Lessons,469,5,3,64/hour,94108
6,Klodina Kabashi Morina,469,5,12,60/hour,94108
7,Asheville Music School,469,5,,55/hour,94108
8,Long Island Flute Studio,469,5,,60/hour,94108
9,Rockstar Flutist Flute Studio,469,5,14,55/hour,94108
10,Flute player and Flute Teacher,469,5,35,60/hour,94108
11,Traveling Music Lessons,469,5,8,60/hour,94108
12,JCT Music Studio,469,5,4,50/hour,94108
13,Kevin Bene,469,5,3,,94108
14,Woodwind Lessons with Michael,469,5,10,60/hour,94108
15,Phoenix Conservatory of Music,469,5,3,55/hour,94108
16,Angelina Yuan-Fen Ho Flute Private Lesson Studio,469,5,,75/hour,94108
17,Flute with Joyce,469,5,5,,94108
18,"Shelby Anderson, Flute Studio",469,5,6,50/hour,94108
19,Sami B's Sound Studio,469,5,,,94108
20,Galina's Music Studio,469,5,13,60/hour,94108
21,worlwidemusic LLC,469,5,,60/hour,94108
22,Garrett Becker Woodwind/Piano Lessons,469,5,9,55/hour,94108
23,Sterling Music,469,4.5,40,50/hour,94108
24,Eugene Garner,469,5,2,60/hour,94108
25,Kylie B. Voice and Instrument Lessons,469,5,12,55/hour,94108
26,Lessons In Your Home,469,5,8,76/hour,94108
27,Monica Williams,469,5,,,94108
28,Frisco Flute Studio,469,5,,,94108
29,Spring School of Music,469,5,24,65/hour,94108
