,Service,Type,Rating,Hires,Price,Zip Code
0,Hometown Realty,200,5,,,23219
1,GoodLife Appraisal Services,200,5,3,400,23219
2,Patrick's Home Inspections,200,,155,295,23219
3,Property Doc,200,5,,,23219
4,Safe-Home Inspections LLC,200,5,,300,23219
5,"Kevin Knitter, LLC",200,4.5,13,250,23219
6,Tony Skrodelis,200,5,6,,23219
7,Colonial Home Inspections,200,,21,300,23219
8,InspectionPro,200,5,44,400,23219
