,Service,Type,Rating,Hires,Price,Zip Code
0,Savannah Shade Co.,270,5,37,,84111
1,Blinds By Kelsee,270,5,26,,84111
2,Royalty Audio Video,270,4.5,8,80/service,84111
3,Sonic Clean,270,5,,,84111
4,Site Living Spaces,270,5,2,,84111
