,Service,Type,Rating,Hires,Price,Zip Code
0,Alan Lamon -Moonlight Merchandise,389,5,104,11,97301
1,dba Julie Hansberry,389,4.5,25,,97301
2,D4D Creative-OREGON,389,5,57,,97301
3,Custom Print Warehouse,389,5,4,15,97301
4,Thread Your Logo,389,4.5,130,6,97301
5,Design Group,389,5,2,15,97301
6,Rojeh's Quilting Studio,389,5,13,,97301
7,Embroidery by Mac,389,5,35,,97301
8,RF Printing,389,4.5,47,7,97301
9,Miami Uniforms & More- Logos-Embroidery-Printing,389,5,,,97301
10,4G Enterprises,389,5,,100,97301
11,Punch Promotional Products,389,5,9,,97301
12,1 Touch Printing LLC,389,5,,,97301
13,Too Focused Visions,389,,,,97301
14,7tone,389,5,,,97301
15,Down To Earth Enterprises,389,4.5,6,,97301
16,"Corpus Callosum: Video, Photography & Design",389,,,250,97301
17,iCustomCaps.com,389,,,,97301
18,Bill Roberts,389,5,3,6,97301
19,T Shirts in 24,389,5,,,97301
20,Self Made Culture Inc.,389,5,,9,97301
