,Service,Type,Rating,Hires,Price,Zip Code
0,Sonic Express Blinds,270,5,84,,60176
1,Gia A Bertucci Custom Window Treatments & Uphol...,270,5,54,,60176
2,Beautiful Windows,270,4.5,17,75/service,60176
3,Window Treatments by Design,270,5,7,,60176
