,Service,Type,Rating,Hires,Price,Zip Code
0,Electrical/remodelservices.,58,5,158,100/on-site,94108
1,Messano's Electric,58,5,149,,94108
2,Jones Electric,58,5,23,100/consult,94108
3,thee electrician,58,5,23,100/consult,94108
4,Gudiel electric,58,5,138,105/consult,94108
5,Castanon Electric,58,5,2,50/consult,94108
6,Azu Uzoh,58,5,,500/consult,94108
7,Nova Electric Inc,58,5,4,100/consult,94108
8,Shakayla Hicks,58,5,4,,94108
9,Aura Telecom,58,4.5,35,,94108
10,Code electric,58,,,150/on-site,94108
11,Elex Solutions,58,,,,94108
