,Service,Type,Rating,Hires,Price,Zip Code
0,Harmony Design & Development,136,5,,,94108
1,Top Home Builders inc,136,5,2,,94108
2,Building Solutions,136,4.5,13,,94108
3,Bay Home Remodeling Inc,136,4.5,5,,94108
