,Service,Type,Rating,Hires,Price,Zip Code
0,Salta Bounce Houses of Georgia,394,5,239,170,30303
1,"Metropolitan Security Associates, Inc",394,5,43,30/hour,30303
2,Blooming Expressions LLC,394,5,9,200,30303
3,Jumptastic Inc.,394,4.5,52,184,30303
4,J&B Partystarters,394,4.5,17,190,30303
5,Mean Green Protection,394,,,75/hour,30303
6,Three Level Security and Car Services LLC.,394,5,15,85/hour,30303
7,Glamlon Party Rentals LLC,394,5,,400,30303
8,Houmas Security,394,5,6,20/hour,30303
