,Service,Type,Rating,Hires,Price,Zip Code
0,Execute Training,7,5,8,40,83702
1,MPWR Institute,7,5,2,75,83702
2,Aligned Strength,7,5,2,120,83702
3,ISAAK HAWK COACHING,7,5,52,60,83702
4,Beau Gardner,7,5,142,"1,000",83702
5,TMaura,7,5,,135,83702
6,Pali Ke Kua Wellness,7,5,6,120,83702
7,Markstrong Training,7,5,11,50,83702
8,Little Jon fitness,7,5,3,55,83702
9,Josh Zaff Fit,7,5,19,65,83702
10,Milsner Fitness,7,5,12,60,83702
11,Med Tabar,7,5,,70,83702
12,Wave Fitness $270 for 10x60min,7,5,20,27,83702
13,Klasik Fit,7,5,36,,83702
14,Kolten's Functional Fitness,7,5,20,85,83702
15,Kickoff: Daily remote training for $3/day,7,5,,,83702
16,Justin Cayton,7,5,,70,83702
17,Kanthaka Personal Trainers and Yoga Instructors,7,4.5,52,42,83702
18,Elite Training,7,5,2,60,83702
19,Rising Tide Wellness,7,5,,55,83702
20,Big Bob's GYM,7,5,2,60,83702
21,Tang Strong Personal Training,7,5,,60,83702
22,"Connor Burton Training, LLC.",7,5,3,85,83702
23,Leihoss Fitness,7,5,,60,83702
24,Runonheart Personal Training Fitness and Nutrition,7,5,18,65,83702
25,Run For Life Performance & Physical Therapy,7,5,,95,83702
26,"Blue Lotus Wellness, ACSM-CPT, RYT 200, CPPC, FMS1",7,5,4,60,83702
27,D1 Boise,7,5,,50,83702
28,New Heights Fitness LLC,7,5,8,900,83702
29,Odd Fit LLC,7,5,,50,83702
