,Service,Type,Rating,Hires,Price,Zip Code
0,WELL COACHED LIFE & GRIT Kids,291,5,47,200,94108
1,"Dr. Clinton Bullock, Ed.D., CPC",291,5,27,75/session,94108
2,Joan Warren Therapy,291,5,531,120,94108
3,"Emotional Healing & RTT Hypnotherapy Fischer, MD",291,5,74,170,94108
4,Life Bridge Coaching,291,5,374,125,94108
5,Lightworks Therapy,291,5,25,125,94108
6,Guidance Motivational Counseling,291,5,19,50/session,94108
7,Dr. Carla McGowan Counselor/ Master Life Coach,291,5,76,110,94108
8,ISO Life Coaching Services,291,5,18,250,94108
9,Mind Body Spirit,291,5,40,50/session,94108
10,Cheryl Lister,291,5,6,150,94108
11,Agape Christian Therapy/Counseling,291,5,12,70,94108
12,Scott Harrison,291,5,45,100,94108
13,Ellev8 Movement,291,5,43,111,94108
14,Don Foor,291,5,240,100,94108
15,"Providence Holistic Counselor, Coach & Reiki",291,5,56,80,94108
16,Jeff Yalden,291,5,2,100/session,94108
17,Elate Life Coaching,291,5,2,,94108
18,Jeffrey Batton,291,5,24,125,94108
19,Embracing Self - Life Coaching & Counseling,291,5,6,50/session,94108
20,"XYZ Life Coach, Board-Cert. & Masters Dgr. / WA-DC",291,5,16,85/session,94108
21,Hunter Coaching and Hypnotherapy,291,4.5,17,100,94108
22,"Daniel Gopin, LPC",291,5,100,110,94108
23,The Nairubbean LLC,291,5,5,100,94108
24,Harrison Pastoral Services,291,5,6,135/session,94108
25,Hypnosis At Kinetic Healing Connection,291,5,16,,94108
26,Lisa Moore-Kerigan,291,5,2,80/session,94108
27,Inner Power Insights,291,5,147,110/session,94108
28,Monica Ahn - New Life Coaching,291,5,10,150/session,94108
29,"Jeanne Michele, PhD-Living & Loving Courageously",291,5,36,200,94108
