,Service,Type,Rating,Hires,Price,Zip Code
0,"Tracie Investigations, LLC",345,4.5,13,90/hour,75207
1,Hogue Investigations,345,5,36,80/hour,75207
2,F3 Intelligence Corp,345,5,70,250/hour,75207
3,🏆 Detective Chris | Solved It Investigations,345,5,282,250/hour,75207
4,National Special Force,345,5,33,80/hour,75207
5,Toltec Investigations,345,5,103,150/hour,75207
6,Online Dating Investigation * Identity * Catfish *,345,5,24,200/hour,75207
7,Redbeard Intelligence & Investigation,345,5,8,250/hour,75207
8,Certified Security and Investigations,345,5,19,140/hour,75207
9,ACOP(Investigations/Security),345,4.5,85,80/hour,75207
10,CX5 Industries,345,5,,,75207
11,TRACCO Consultancy and Investigations,345,5,,90/hour,75207
12,SERAPH Inc.,345,4,201,75/hour,75207
13,Cal State Recovery,345,4,91,65/hour,75207
14,Wessel Forensic Accounting,345,,2,125/hour,75207
15,Green Knight Digital Investigations LLC,345,5,,100/hour,75207
16,BMC ENTERPRISE,345,5,,90/hour,75207
17,Valentis,345,,,,75207
18,Morrison Investigations,345,5,65,80/hour,75207
19,Qualified Investigations,345,5,3,85/hour,75207
