,Service,Type,Rating,Hires,Price,Zip Code
0,Quilting-B,420,5,23,,98105
1,Handmade with Love,420,4.5,12,75,98105
2,Stitches n Ditches,420,5,126,1,98105
3,Chrystine Quilts,420,4.5,33,45,98105
