,Service,Type,Rating,Hires,Price,Zip Code
0,Southern Oaks Flooring,101,5,13,,37219
1,Hardwood SOLUTIONS LLC,101,5,28,,37219
2,BNG Remodel,101,5,17,,37219
3,Mr. Handyman of Nashville,101,5,16,,37219
4,Ramirez Renovations,101,5,32,,37219
5,180 Degree Floors,101,4,28,,37219
6,"TriStar Installations, LLC",101,5,23,,37219
7,MSB flooring,101,5,,,37219
8,John Fulton,101,5,24,75/on-site,37219
9,TN Floors,101,5,26,,37219
10,JFSCO Nash,101,5,,,37219
