,Service,Type,Rating,Hires,Price,Zip Code
0,Stacey // PS Let's Dance,440,5,20,80/session,95112
1,We Evolve Dance,440,5,14,85/session,95112
2,Jessica Maria Recinos Featuring Rising Rhythm SF,440,5,104,120/session,95112
3,Daniel Lee Tran Dancesport,440,5,240,120/session,95112
4,Timba Heat Dance Company,440,5,15,100/session,95112
5,Whitney James-Heskett,440,5,3,,95112
6,Sabine Blyth,440,5,20,,95112
7,Sway with Me Dance Company,440,5,10,85/session,95112
8,Ballroom Dance lessons in East Bay/Monterey county,440,5,,,95112
9,Parker // PS Let’s Dance,440,5,3,80/session,95112
10,Michael Quebec,440,5,6,,95112
11,Shut up and Dance!,440,5,,,95112
12,The World of Paz,440,5,3,,95112
13,Adriana International Dance Artist,440,4,6,,95112
