,Service,Type,Rating,Hires,Price,Zip Code
0,Roof Top Sentinels,202,5,134,375,28105
1,Soap & the City Roof & Exterior Cleaning,202,5,4,350,28105
2,Pressure Perfect L.L.C.,202,5,4,600,28105
3,KP Window Cleaning,202,5,16,,28105
4,waterworks pressure washing,202,5,,200,28105
