,Service,Type,Rating,Hires,Price,Zip Code
0,Q’s moving & storage,163,5,193,119/hour,46225
1,In & Out Moving,163,4.5,259,95/hour,46225
2,Wii Move 4 U (LLC),163,5,81,100/hour,46225
3,Back To Back Moving,163,4.5,275,90/hour,46225
4,"Bellhops Moving (Indianapolis, IN)",163,4.5,107,149/hour,46225
5,Always on the Move,163,5,27,99/hour,46225
6,Bigbee On The Move,163,4.5,48,,46225
7,Norm's Moving and Hauling,163,4.5,38,150/hour,46225
8,Manifest Shipping LLC,163,5,81,145/hour,46225
9,Brother's Hauling & More,163,5,88,100/hour,46225
10,Pick Up Movers LLC KY,163,5,41,,46225
11,White Glove Moving Assistance,163,4.5,35,75/hour,46225
12,Burrell's Moving & Hauling LLC,163,3.5,13,,46225
13,Ramp it up Moving,163,4,307,119/hour,46225
14,People-Move Moving,163,5,,120/hour,46225
15,Joray's Billiards LLC,163,5,89,,46225
